application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission,
5085,Male,FALSE,3.48,Humanities,Other,750,4,Investment Banking,Admit,Admit
5086,Male,TRUE,3.11,STEM,,630,6,Technology,,notadmitted
5087,Male,FALSE,3.13,STEM,Asian,610,5,Consulting,,notadmitted
5088,Male,FALSE,3.33,Humanities,Other,680,6,Consulting,,notadmitted
5089,Male,TRUE,3.28,Humanities,,660,6,Other,,notadmitted
5090,Female,FALSE,3.27,Humanities,Hispanic,620,6,PE/VC,,notadmitted
5091,Male,FALSE,3.02,STEM,Hispanic,650,5,Financial Services,,notadmitted
5092,Female,TRUE,3.3,Business,,670,5,Technology,,notadmitted
5093,Male,TRUE,3.22,Humanities,,680,5,Investment Banking,Waitlist,waitlist
5094,Female,TRUE,3.5,Humanities,,720,7,Other,,notadmitted
5095,Female,FALSE,3.38,Humanities,White,780,6,Consulting,Admit,Admit
5096,Female,TRUE,3.45,Humanities,,670,4,Nonprofit/Gov,,notadmitted
5097,Male,TRUE,3.32,Humanities,,600,4,Consulting,,notadmitted
5098,Male,FALSE,3.45,Humanities,Asian,650,5,PE/VC,,notadmitted
5099,Female,TRUE,2.91,STEM,,590,5,Investment Management,,notadmitted
5100,Female,FALSE,3.09,Business,Asian,590,6,Technology,,notadmitted
5101,Male,FALSE,3.27,Business,Asian,650,5,Investment Banking,,notadmitted
5102,Male,FALSE,3.42,Humanities,Other,590,5,Consulting,,notadmitted
5103,Male,FALSE,3.11,Business,Black,590,5,Consulting,,notadmitted
5104,Male,FALSE,3.25,Humanities,White,640,5,Consulting,,notadmitted
5105,Male,FALSE,3.22,Humanities,Black,610,4,Investment Banking,,notadmitted
5106,Female,FALSE,3.27,Business,White,600,6,Consulting,,notadmitted
5107,Female,TRUE,2.94,Humanities,,590,5,Investment Banking,,notadmitted
5108,Male,FALSE,3.08,STEM,Other,670,5,Technology,,notadmitted
5109,Female,TRUE,3.18,Humanities,,600,4,Consulting,,notadmitted
5110,Male,FALSE,3.34,Business,Asian,730,5,Consulting,,notadmitted
5111,Male,TRUE,3.51,Business,,680,5,Other,,notadmitted
5112,Female,FALSE,3.25,Humanities,White,600,4,Investment Banking,,notadmitted
5113,Female,FALSE,3.11,Business,Asian,600,5,Consulting,,notadmitted
5114,Male,TRUE,3.05,STEM,,600,6,Investment Banking,,notadmitted
5115,Male,TRUE,3.54,STEM,,670,5,Technology,Admit,Admit
5116,Male,FALSE,3.28,Humanities,Asian,600,5,Health Care,,notadmitted
5117,Female,TRUE,2.99,Business,,590,7,Other,,notadmitted
5118,Male,TRUE,3.23,Humanities,,570,6,Consulting,,notadmitted
5119,Female,FALSE,3.31,STEM,White,710,5,Investment Banking,,notadmitted
5120,Male,FALSE,3.38,STEM,Hispanic,670,4,Consulting,,notadmitted
5121,Male,FALSE,3.28,Business,Hispanic,630,5,Consulting,,notadmitted
5122,Female,FALSE,3.38,Business,White,740,5,Consulting,,notadmitted
5123,Male,FALSE,3.24,Business,Other,640,6,Nonprofit/Gov,,notadmitted
5124,Male,FALSE,3.49,Humanities,Other,710,5,Financial Services,,notadmitted
5125,Female,FALSE,3.03,Humanities,Black,620,4,Technology,,notadmitted
5126,Male,TRUE,3.31,Humanities,,690,4,Investment Banking,,notadmitted
5127,Female,FALSE,3.21,Business,Asian,580,4,Consulting,,notadmitted
5128,Male,TRUE,3.24,STEM,,680,6,Consulting,,notadmitted
5129,Male,FALSE,3.3,Humanities,White,720,5,PE/VC,,notadmitted
5130,Male,FALSE,3.44,STEM,Black,770,5,Investment Banking,,notadmitted
5131,Female,FALSE,3.44,Humanities,Asian,730,7,Technology,Admit,Admit
5132,Female,TRUE,3.48,Humanities,,690,5,Nonprofit/Gov,,notadmitted
5133,Male,FALSE,3.4,Humanities,Asian,670,5,Consulting,,notadmitted
5134,Male,FALSE,3.62,Humanities,Asian,700,6,Technology,Admit,Admit
5135,Male,FALSE,3.35,Humanities,Hispanic,750,4,Consulting,Admit,Admit
5136,Female,FALSE,3.06,STEM,White,610,5,Retail,,notadmitted
5137,Female,FALSE,3.13,Business,Asian,650,7,Other,,notadmitted
5138,Female,FALSE,3.24,Business,Asian,610,6,Real Estate,,notadmitted
5139,Male,FALSE,3.28,STEM,White,640,4,Health Care,,notadmitted
5140,Male,FALSE,3.31,Humanities,Black,700,6,Investment Banking,,notadmitted
5141,Male,FALSE,3.33,Humanities,White,600,5,Financial Services,,notadmitted
5142,Female,FALSE,3.51,STEM,White,730,3,Financial Services,Admit,Admit
5143,Male,FALSE,3.19,STEM,Black,700,5,Technology,,notadmitted
5144,Male,FALSE,3.41,Humanities,Black,730,5,PE/VC,Admit,Admit
5145,Male,FALSE,3.05,Humanities,White,670,5,PE/VC,,notadmitted
5146,Male,FALSE,3.42,Business,White,670,4,CPG,,notadmitted
5147,Male,FALSE,3.44,Humanities,Black,740,5,Technology,,notadmitted
5148,Male,TRUE,3.35,Humanities,,660,7,Financial Services,,notadmitted
5149,Female,TRUE,3.41,Business,,710,6,Other,,notadmitted
5150,Female,TRUE,3.15,Humanities,,600,4,PE/VC,,notadmitted
5151,Male,FALSE,3.43,STEM,Black,780,6,Financial Services,,notadmitted
5152,Male,FALSE,3.08,STEM,Asian,600,6,Nonprofit/Gov,,notadmitted
5153,Male,TRUE,3.48,Humanities,,700,4,Consulting,,notadmitted
5154,Male,FALSE,3.42,Business,Black,650,5,Real Estate,,notadmitted
5155,Female,FALSE,3.17,Humanities,White,610,4,Technology,,notadmitted
5156,Female,FALSE,3.08,Business,Asian,620,4,Investment Banking,,notadmitted
5157,Male,FALSE,3.04,Humanities,Hispanic,610,7,Nonprofit/Gov,,notadmitted
5158,Female,FALSE,3.25,Humanities,Asian,630,6,Consulting,,notadmitted
5159,Male,TRUE,3.41,Humanities,,630,4,PE/VC,,notadmitted
5160,Female,TRUE,3.57,Humanities,,760,4,Investment Banking,,notadmitted
5161,Female,TRUE,3.35,Business,,630,5,Consulting,,notadmitted
5162,Female,TRUE,3,Business,,650,4,Financial Services,,notadmitted
5163,Female,FALSE,3.49,Business,Black,640,5,Consulting,,notadmitted
5164,Male,FALSE,3.2,Business,Asian,620,4,Other,,notadmitted
5165,Male,FALSE,2.93,Humanities,White,590,7,Financial Services,,notadmitted
5166,Female,FALSE,3.41,Humanities,Asian,730,5,Technology,Admit,Admit
5167,Female,FALSE,3.25,STEM,Black,720,6,Consulting,,notadmitted
5168,Female,TRUE,3.19,STEM,,630,5,PE/VC,,notadmitted
5169,Male,TRUE,3.29,STEM,,660,6,Technology,,notadmitted
5170,Male,TRUE,3.25,Business,,670,4,PE/VC,,notadmitted
5171,Female,FALSE,3.33,Business,White,670,4,Consulting,,notadmitted
5172,Female,FALSE,3.24,STEM,Asian,660,4,Technology,,notadmitted
5173,Female,FALSE,3.57,STEM,Hispanic,690,4,PE/VC,,notadmitted
5174,Female,TRUE,3.27,STEM,,670,6,Financial Services,Admit,Admit
5175,Female,FALSE,3.36,Humanities,Hispanic,600,5,CPG,,notadmitted
5176,Female,FALSE,3.24,Business,White,590,6,Other,,notadmitted
5177,Male,FALSE,3.26,STEM,White,690,6,PE/VC,,notadmitted
5178,Female,FALSE,3.39,STEM,Asian,650,4,Energy,,notadmitted
5179,Male,FALSE,3.41,Humanities,Asian,670,7,Technology,,notadmitted
5180,Male,FALSE,3.31,Humanities,Asian,610,5,CPG,,notadmitted
5181,Female,TRUE,3.5,STEM,,740,4,Nonprofit/Gov,,notadmitted
5182,Female,FALSE,3.52,Humanities,Hispanic,740,4,Technology,,notadmitted
5183,Male,FALSE,3.28,STEM,Black,660,6,Other,,notadmitted
5184,Female,FALSE,3.41,STEM,Black,680,5,Consulting,,notadmitted
5185,Female,TRUE,3.26,STEM,,700,3,Consulting,,notadmitted
5186,Female,TRUE,3.47,Humanities,,680,4,PE/VC,,notadmitted
5187,Male,FALSE,3.27,Business,Asian,620,5,Investment Banking,,notadmitted
5188,Male,TRUE,3.32,Humanities,,740,7,Consulting,,notadmitted
5189,Male,TRUE,3.1,Humanities,,620,5,Consulting,,notadmitted
5190,Male,FALSE,3.17,Business,Black,570,4,Consulting,,notadmitted
5191,Female,FALSE,3.14,Humanities,Asian,620,6,Investment Banking,,notadmitted
5192,Male,FALSE,3.26,STEM,Other,650,4,Health Care,,notadmitted
5193,Male,TRUE,3.24,Business,,630,5,Nonprofit/Gov,,notadmitted
5194,Male,TRUE,3.24,Business,,740,4,Consulting,Admit,Admit
5195,Male,TRUE,3.31,STEM,,650,6,Health Care,,notadmitted
5196,Male,FALSE,3.37,Business,Black,650,3,Nonprofit/Gov,,notadmitted
5197,Female,FALSE,3.15,Humanities,White,620,5,Investment Banking,,notadmitted
5198,Male,FALSE,3.4,Humanities,Black,720,5,Consulting,,notadmitted
5199,Male,FALSE,3.09,Humanities,Black,600,4,Investment Banking,,notadmitted
5200,Female,TRUE,3.36,Humanities,,650,5,Technology,,notadmitted
5201,Female,FALSE,3.19,Humanities,Hispanic,590,5,Investment Banking,,notadmitted
5202,Male,TRUE,3.3,Humanities,,700,6,Consulting,,notadmitted
5203,Male,FALSE,3.29,STEM,White,670,5,Nonprofit/Gov,,notadmitted
5204,Female,FALSE,3.53,Humanities,White,690,6,PE/VC,,notadmitted
5205,Female,FALSE,3.19,Business,Black,700,5,Technology,,notadmitted
5206,Male,FALSE,3.22,Humanities,Asian,660,6,Consulting,,notadmitted
5207,Male,FALSE,3.12,STEM,Black,660,6,Financial Services,,notadmitted
5208,Male,FALSE,3.03,Humanities,Hispanic,590,6,Other,,notadmitted
5209,Female,TRUE,3.25,STEM,,700,5,PE/VC,,notadmitted
5210,Male,FALSE,3.04,Business,Other,570,4,Other,,notadmitted
5211,Male,FALSE,3.32,Humanities,White,650,7,Real Estate,,notadmitted
5212,Male,TRUE,3.24,Business,,660,4,Real Estate,,notadmitted
5213,Male,FALSE,3.05,Humanities,Asian,590,6,Real Estate,,notadmitted
5214,Male,FALSE,3.21,Business,White,750,4,Consulting,Admit,Admit
5215,Male,FALSE,3.35,Humanities,Asian,610,6,Real Estate,,notadmitted
5216,Male,TRUE,3.38,Humanities,,700,3,Consulting,,notadmitted
5217,Male,FALSE,3.21,Business,White,640,5,Technology,,notadmitted
5218,Male,FALSE,2.89,Humanities,Black,570,5,PE/VC,,notadmitted
5219,Male,FALSE,3.19,Humanities,Black,650,5,PE/VC,,notadmitted
5220,Female,FALSE,3.24,Business,Black,690,5,Technology,,notadmitted
5221,Female,FALSE,3.31,Business,Hispanic,660,5,PE/VC,Admit,Admit
5222,Female,FALSE,3.18,STEM,White,640,4,Consulting,,notadmitted
5223,Female,FALSE,3.35,Business,White,670,5,Nonprofit/Gov,Admit,Admit
5224,Female,TRUE,3.05,STEM,,630,6,Health Care,,notadmitted
5225,Male,TRUE,3.39,Business,,660,6,PE/VC,,notadmitted
5226,Male,FALSE,3.29,Humanities,Asian,660,5,Health Care,,notadmitted
5227,Male,TRUE,3.27,Humanities,,660,5,Health Care,Admit,Admit
5228,Female,FALSE,3.04,STEM,Hispanic,630,6,Nonprofit/Gov,,notadmitted
5229,Female,FALSE,2.98,Humanities,White,640,5,Health Care,,notadmitted
5230,Female,FALSE,3.07,STEM,White,640,5,Technology,,notadmitted
5231,Male,TRUE,3.48,Humanities,,760,5,Consulting,Admit,Admit
5232,Male,FALSE,3.55,Business,White,710,4,PE/VC,,notadmitted
5233,Male,TRUE,3.11,Business,,590,4,Consulting,,notadmitted
5234,Female,FALSE,3.27,STEM,Hispanic,570,8,Nonprofit/Gov,,notadmitted
5235,Female,TRUE,3.18,Business,,620,4,Consulting,,notadmitted
5236,Female,FALSE,3.26,Humanities,Asian,680,6,Technology,Admit,Admit
5237,Male,TRUE,2.96,Humanities,,570,4,Technology,,notadmitted
5238,Male,TRUE,3.32,Business,,690,4,Investment Banking,,notadmitted
5239,Female,TRUE,3.34,STEM,,680,5,Other,,notadmitted
5240,Male,FALSE,3.31,STEM,Hispanic,660,5,PE/VC,Admit,Admit
5241,Male,TRUE,3.29,Humanities,,650,3,Consulting,,notadmitted
5242,Male,TRUE,3.13,Humanities,,670,5,Consulting,,notadmitted
5243,Male,FALSE,3.38,Business,Black,670,5,CPG,,notadmitted
5244,Male,TRUE,3.13,Business,,590,5,Investment Banking,,notadmitted
5245,Female,TRUE,3.27,Humanities,,610,4,Consulting,,notadmitted
5246,Male,TRUE,3.18,Humanities,,600,7,Nonprofit/Gov,,notadmitted
5247,Male,TRUE,3.24,Business,,630,7,Investment Banking,,notadmitted
5248,Male,FALSE,3.63,STEM,White,780,7,Investment Banking,,notadmitted
5249,Male,TRUE,3.01,Business,,660,5,Consulting,,notadmitted
5250,Female,TRUE,3.17,STEM,,660,5,Nonprofit/Gov,,notadmitted
5251,Female,FALSE,3.38,Business,Hispanic,720,5,Financial Services,Admit,Admit
5252,Female,FALSE,3.13,Humanities,White,590,4,Nonprofit/Gov,,notadmitted
5253,Female,FALSE,3.38,Business,Asian,710,5,Financial Services,Admit,Admit
5254,Male,FALSE,3.38,Humanities,Asian,690,4,PE/VC,,notadmitted
5255,Male,TRUE,3.4,Business,,670,5,Other,,notadmitted
5256,Male,FALSE,3.23,Humanities,White,610,4,Financial Services,,notadmitted
5257,Female,TRUE,3.39,Humanities,,680,6,Investment Banking,,notadmitted
5258,Male,FALSE,3.26,STEM,Black,590,6,Consulting,,notadmitted
5259,Female,TRUE,3.17,STEM,,610,4,Investment Management,,notadmitted
5260,Male,FALSE,3.23,Humanities,Asian,620,5,Investment Banking,,notadmitted
5261,Male,FALSE,3.28,Humanities,Black,740,3,Consulting,,notadmitted
5262,Female,FALSE,3.48,STEM,Black,750,6,PE/VC,Admit,Admit
5263,Male,FALSE,3.12,Business,Other,610,4,Consulting,,notadmitted
5264,Female,FALSE,3.31,Business,White,650,7,Investment Banking,,notadmitted
5265,Female,FALSE,3.18,Business,White,670,5,Other,,notadmitted
5266,Female,TRUE,3.12,STEM,,570,4,Consulting,,notadmitted
5267,Male,TRUE,3.05,Humanities,,620,4,Financial Services,,notadmitted
5268,Male,TRUE,3.42,STEM,,650,4,Consulting,,notadmitted
5269,Female,FALSE,3.48,Humanities,Hispanic,630,6,Other,,notadmitted
5270,Male,TRUE,3.35,Business,,680,5,Consulting,,notadmitted
5271,Female,FALSE,3.57,Humanities,Black,710,4,Technology,,notadmitted
5272,Male,TRUE,3.32,Business,,600,5,Consulting,,notadmitted
5273,Male,FALSE,2.95,Humanities,White,630,4,Financial Services,,notadmitted
5274,Male,FALSE,3.44,Business,White,750,3,PE/VC,Admit,Admit
5275,Female,FALSE,3.35,Humanities,Hispanic,670,3,Nonprofit/Gov,Admit,Admit
5276,Female,FALSE,3.15,Humanities,Asian,640,5,PE/VC,,notadmitted
5277,Female,FALSE,3.33,Business,White,660,5,Technology,,notadmitted
5278,Female,FALSE,3.27,Business,Black,700,4,Technology,,notadmitted
5279,Male,FALSE,3.49,STEM,Other,700,6,Nonprofit/Gov,,notadmitted
5280,Male,FALSE,3.24,Business,Asian,710,5,Nonprofit/Gov,,notadmitted
5281,Male,FALSE,3.07,Humanities,White,600,5,Financial Services,,notadmitted
5282,Male,TRUE,3.04,Humanities,,590,6,Investment Management,,notadmitted
5283,Male,FALSE,3.21,Humanities,White,620,3,Consulting,,notadmitted
5284,Female,FALSE,3.28,STEM,Hispanic,600,5,Investment Banking,,notadmitted
5285,Male,FALSE,3.29,Humanities,Asian,670,7,Financial Services,Admit,Admit
5286,Male,TRUE,3.25,STEM,,620,4,Investment Banking,,notadmitted
5287,Male,TRUE,3.54,Humanities,,700,5,Consulting,,notadmitted
5288,Male,TRUE,3.2,Business,,720,5,Investment Banking,,notadmitted
5289,Male,FALSE,3.44,Business,Black,760,5,Consulting,Admit,Admit
5290,Male,TRUE,3.35,Business,,730,5,Health Care,,notadmitted
5291,Male,TRUE,3.28,Business,,570,5,Technology,,notadmitted
5292,Male,FALSE,3.25,Business,Hispanic,610,5,CPG,,notadmitted
5293,Male,FALSE,3.18,Humanities,Asian,660,7,Consulting,,notadmitted
5294,Female,FALSE,3.14,Humanities,Asian,600,4,PE/VC,,notadmitted
5295,Male,FALSE,3.38,Business,Hispanic,680,6,Consulting,,notadmitted
5296,Male,FALSE,3.26,STEM,Asian,720,3,Consulting,Waitlist,waitlist
5297,Male,FALSE,3.06,Business,White,590,6,Other,,notadmitted
5298,Female,FALSE,3.26,Business,White,620,4,Technology,,notadmitted
5299,Male,FALSE,3.27,STEM,Other,640,6,Technology,,notadmitted
5300,Male,FALSE,3.08,Humanities,Asian,610,5,Investment Banking,,notadmitted
5301,Male,TRUE,3.29,Business,,590,5,PE/VC,,notadmitted
5302,Male,FALSE,3.38,STEM,Black,730,4,PE/VC,,notadmitted
5303,Male,FALSE,3.2,Humanities,Asian,620,6,Other,,notadmitted
5304,Female,TRUE,3.03,Business,,650,6,Consulting,,notadmitted
5305,Female,FALSE,3.21,STEM,Other,630,5,Consulting,,notadmitted
5306,Male,FALSE,3.1,STEM,Asian,680,5,Other,,notadmitted
5307,Male,FALSE,3.26,Humanities,White,620,5,Investment Banking,,notadmitted
5308,Male,FALSE,3.34,STEM,Black,680,5,Investment Banking,Admit,Admit
5309,Male,FALSE,3.23,Business,Asian,670,8,Consulting,,notadmitted
5310,Male,FALSE,3.08,Business,White,590,5,Consulting,,notadmitted
5311,Male,FALSE,3.17,STEM,Black,670,6,Health Care,,notadmitted
5312,Female,TRUE,3.27,Humanities,,680,5,Investment Banking,,notadmitted
5313,Male,FALSE,3.37,Humanities,Asian,700,6,PE/VC,,notadmitted
5314,Female,TRUE,3.04,STEM,,570,6,Nonprofit/Gov,,notadmitted
5315,Female,FALSE,3.41,Business,Asian,660,5,Consulting,Admit,Admit
5316,Male,TRUE,3.26,Humanities,,660,3,Other,,notadmitted
5317,Female,FALSE,3.45,Business,Asian,780,7,Consulting,,notadmitted
5318,Male,FALSE,3.44,Humanities,Hispanic,730,3,Consulting,Admit,Admit
5319,Male,FALSE,3.32,Business,Asian,700,4,Technology,,notadmitted
5320,Male,FALSE,3.02,Humanities,White,650,5,Investment Banking,,notadmitted
5321,Female,FALSE,3.17,STEM,Other,700,4,Health Care,,notadmitted
5322,Male,FALSE,3.31,Business,Black,640,6,Media/Entertainment,,notadmitted
5323,Male,FALSE,3.31,Humanities,Asian,700,5,Technology,,notadmitted
5324,Male,TRUE,3.34,Humanities,,670,6,Financial Services,Waitlist,waitlist
5325,Male,TRUE,3.25,STEM,,670,4,Nonprofit/Gov,,notadmitted
5326,Female,FALSE,3.2,STEM,White,640,4,Investment Banking,,notadmitted
5327,Female,FALSE,3.19,Business,Asian,590,5,Energy,,notadmitted
5328,Female,FALSE,3.05,Business,Black,620,4,Investment Banking,,notadmitted
5329,Female,FALSE,3.02,Business,Asian,630,6,PE/VC,,notadmitted
5330,Male,FALSE,3.08,STEM,Asian,610,7,Health Care,,notadmitted
5331,Male,TRUE,3.28,Humanities,,570,5,Financial Services,,notadmitted
5332,Female,TRUE,3.11,Business,,630,5,Consulting,,notadmitted
5333,Male,FALSE,3.28,STEM,White,620,4,Health Care,,notadmitted
5334,Female,FALSE,3.18,Humanities,Black,650,5,Technology,,notadmitted
5335,Male,FALSE,3.3,Business,Asian,600,6,Consulting,,notadmitted
5336,Male,TRUE,3.16,Humanities,,640,4,Health Care,,notadmitted
5337,Female,FALSE,3.27,STEM,Black,660,7,PE/VC,Admit,Admit
5338,Male,TRUE,3.01,Business,,670,3,Health Care,,notadmitted
5339,Male,TRUE,3.32,Humanities,,710,6,Consulting,,notadmitted
5340,Female,FALSE,3.41,Humanities,White,780,3,Consulting,Admit,Admit
5341,Male,TRUE,3.23,Humanities,,610,5,Real Estate,,notadmitted
5342,Male,FALSE,3.1,Business,Black,630,6,Technology,,notadmitted
5343,Male,TRUE,3.43,Humanities,,710,4,Investment Management,Admit,Admit
5344,Male,FALSE,3.32,Business,White,630,6,Investment Banking,,notadmitted
5345,Male,FALSE,3.37,STEM,White,650,6,Investment Management,,notadmitted
5346,Male,TRUE,3.2,Business,,750,4,Consulting,,notadmitted
5347,Male,FALSE,3.27,Humanities,Asian,610,6,Investment Banking,,notadmitted
5348,Male,TRUE,3.09,STEM,,570,4,PE/VC,,notadmitted
5349,Male,FALSE,3.22,Business,White,700,6,Technology,,notadmitted
5350,Male,FALSE,3.41,STEM,Hispanic,710,6,Nonprofit/Gov,,notadmitted
5351,Male,FALSE,3.58,Humanities,Asian,670,5,Financial Services,,notadmitted
5352,Female,FALSE,3.41,Humanities,Other,640,4,Technology,,notadmitted
5353,Male,FALSE,3.33,Business,Black,640,4,Health Care,,notadmitted
5354,Male,FALSE,3.24,Humanities,Asian,660,3,Consulting,,notadmitted
5355,Male,TRUE,3.07,STEM,,620,4,Other,,notadmitted
5356,Female,FALSE,3.22,Humanities,Black,660,7,Financial Services,Admit,Admit
5357,Female,FALSE,3.15,Business,Asian,670,6,Consulting,,notadmitted
5358,Male,TRUE,3.52,STEM,,780,6,Technology,Admit,Admit
5359,Male,FALSE,3.17,Humanities,Asian,620,5,Consulting,,notadmitted
5360,Female,TRUE,3.37,Business,,660,6,Technology,,notadmitted
5361,Male,TRUE,3.13,STEM,,630,6,Consulting,,notadmitted
5362,Male,FALSE,3.34,Humanities,Black,670,5,Nonprofit/Gov,,notadmitted
5363,Male,FALSE,3.45,Business,Asian,740,6,Consulting,Waitlist,waitlist
5364,Female,FALSE,3.15,STEM,Black,630,4,Nonprofit/Gov,,notadmitted
5365,Female,TRUE,3.41,Business,,660,6,Consulting,Admit,Admit
5366,Male,FALSE,3.19,STEM,White,680,4,Consulting,,notadmitted
5367,Male,TRUE,3.25,Humanities,,620,5,Nonprofit/Gov,,notadmitted
5368,Male,TRUE,3.42,STEM,,740,3,Real Estate,,notadmitted
5369,Male,FALSE,3.23,Humanities,White,690,3,Technology,,notadmitted
5370,Female,TRUE,3.54,Humanities,,780,5,Investment Banking,Admit,Admit
5371,Female,TRUE,3.4,Business,,640,4,Nonprofit/Gov,,notadmitted
5372,Female,TRUE,3.08,Business,,570,4,Consulting,,notadmitted
5373,Female,FALSE,3.23,Business,Black,660,6,Consulting,Admit,Admit
5374,Female,TRUE,2.96,Humanities,,630,4,Nonprofit/Gov,,notadmitted
5375,Male,FALSE,3.51,STEM,Black,720,5,Other,,notadmitted
5376,Male,TRUE,3.38,STEM,,690,7,Consulting,,notadmitted
5377,Male,FALSE,3.32,Humanities,White,630,4,Other,,notadmitted
5378,Female,FALSE,3.36,Business,Other,700,5,PE/VC,,notadmitted
5379,Male,FALSE,3.3,STEM,Black,590,6,Technology,,notadmitted
5380,Male,TRUE,3.33,Humanities,,640,4,Technology,,notadmitted
5381,Female,FALSE,3.37,Humanities,White,630,6,PE/VC,,notadmitted
5382,Male,FALSE,3.19,Humanities,White,680,4,Investment Management,,notadmitted
5383,Male,TRUE,3.1,Humanities,,700,6,PE/VC,,notadmitted
5384,Male,FALSE,3.19,STEM,Black,650,6,PE/VC,,notadmitted
5385,Female,FALSE,3.18,Humanities,White,630,4,PE/VC,,notadmitted
5386,Male,TRUE,3.18,Humanities,,580,6,Financial Services,,notadmitted
5387,Male,FALSE,3.23,Humanities,Asian,680,5,Investment Management,Admit,Admit
5388,Female,FALSE,3.23,Humanities,Black,610,5,Consulting,,notadmitted
5389,Male,FALSE,3.08,Humanities,Hispanic,580,5,PE/VC,,notadmitted
5390,Male,FALSE,3.2,Humanities,Black,580,4,Consulting,,notadmitted
5391,Male,FALSE,3.24,Humanities,Asian,570,5,Consulting,,notadmitted
5392,Male,FALSE,3.18,Business,White,680,4,Consulting,,notadmitted
5393,Female,FALSE,3.39,Business,Hispanic,640,4,Financial Services,,notadmitted
5394,Female,FALSE,3.16,Humanities,White,700,4,Consulting,,notadmitted
5395,Male,FALSE,3.21,Humanities,Hispanic,570,6,Investment Banking,,notadmitted
5396,Male,TRUE,3.03,Humanities,,590,5,Financial Services,,notadmitted
5397,Female,FALSE,3.38,Humanities,Asian,700,4,Financial Services,Admit,Admit
5398,Male,TRUE,3.33,Humanities,,670,5,PE/VC,,notadmitted
5399,Male,TRUE,3.07,Humanities,,740,7,Other,,notadmitted
5400,Male,FALSE,3.32,Business,Other,730,5,Investment Management,Admit,Admit
5401,Male,TRUE,3.06,Humanities,,570,4,CPG,,notadmitted
5402,Male,FALSE,3.18,Business,Black,670,5,Technology,,notadmitted
5403,Female,TRUE,3.11,Humanities,,630,3,CPG,,notadmitted
5404,Female,TRUE,3.35,STEM,,660,5,Investment Banking,,notadmitted
5405,Female,FALSE,3.22,Business,Black,660,4,Nonprofit/Gov,,notadmitted
5406,Female,FALSE,3.04,STEM,Asian,570,5,Technology,,notadmitted
5407,Male,TRUE,3.44,Business,,630,6,Consulting,,notadmitted
5408,Female,FALSE,3.41,STEM,White,760,6,Consulting,Admit,Admit
5409,Male,FALSE,3.44,Humanities,Black,670,4,Consulting,,notadmitted
5410,Male,FALSE,3.2,Business,Black,720,5,Retail,,notadmitted
5411,Male,FALSE,3.3,STEM,Hispanic,660,6,PE/VC,,notadmitted
5412,Female,TRUE,3.43,STEM,,570,5,Consulting,,notadmitted
5413,Male,TRUE,3.3,STEM,,620,6,Nonprofit/Gov,,notadmitted
5414,Female,FALSE,3.3,Humanities,White,640,3,Consulting,,notadmitted
5415,Male,FALSE,2.99,Humanities,Black,580,5,Investment Banking,,notadmitted
5416,Male,FALSE,2.96,STEM,Asian,580,5,Health Care,,notadmitted
5417,Female,FALSE,3.36,STEM,Black,680,6,PE/VC,,notadmitted
5418,Male,TRUE,3.26,Humanities,,580,5,Nonprofit/Gov,,notadmitted
5419,Male,TRUE,3.15,Humanities,,630,6,Financial Services,,notadmitted
5420,Male,FALSE,3.42,Business,Black,690,4,Investment Banking,,notadmitted
5421,Female,FALSE,3.52,STEM,White,680,5,PE/VC,,notadmitted
5422,Female,FALSE,3.26,Humanities,Asian,620,4,Consulting,,notadmitted
5423,Male,FALSE,3.07,STEM,White,570,6,Financial Services,,notadmitted
5424,Female,FALSE,3.14,Business,Black,660,4,Other,,notadmitted
5425,Female,FALSE,3.3,Business,Asian,680,4,PE/VC,Admit,Admit
5426,Male,FALSE,3.24,STEM,Black,660,6,Consulting,,notadmitted
5427,Male,FALSE,3.65,Business,White,780,5,PE/VC,,notadmitted
5428,Female,TRUE,3.24,Business,,640,4,Consulting,,notadmitted
5429,Male,FALSE,3.39,Business,Asian,610,5,Nonprofit/Gov,,notadmitted
5430,Female,FALSE,3.3,Humanities,White,640,5,Health Care,,notadmitted
5431,Female,FALSE,3.24,Business,White,620,4,Nonprofit/Gov,,notadmitted
5432,Female,FALSE,3.39,STEM,Hispanic,630,4,Consulting,,notadmitted
5433,Female,TRUE,3.29,Humanities,,610,3,Financial Services,,notadmitted
5434,Male,FALSE,3.32,Humanities,Asian,720,5,Financial Services,,notadmitted
5435,Male,TRUE,3.35,STEM,,620,4,Technology,,notadmitted
5436,Female,TRUE,3.39,Humanities,,700,6,Technology,,notadmitted
5437,Male,FALSE,3.26,STEM,Asian,640,4,PE/VC,,notadmitted
5438,Male,TRUE,3.2,STEM,,710,5,Consulting,,notadmitted
5439,Male,FALSE,3.24,Humanities,White,710,5,Consulting,,notadmitted
5440,Male,TRUE,3.45,STEM,,650,5,Financial Services,,notadmitted
5441,Male,FALSE,3.39,STEM,White,650,5,Other,,notadmitted
5442,Male,FALSE,3.26,STEM,Black,670,4,Consulting,,notadmitted
5443,Female,FALSE,3.48,STEM,Black,690,6,PE/VC,,notadmitted
5444,Female,FALSE,2.98,Business,White,590,5,Technology,,notadmitted
5445,Female,FALSE,3.33,Humanities,Asian,720,5,Financial Services,,notadmitted
5446,Male,TRUE,3.13,Humanities,,650,5,Nonprofit/Gov,,notadmitted
